zip,city,state,county,latitude,longitude,timezone,dst
59523,Chinook,MT,Blaine,48.485856,-109.17406,-7,1
59524,Dodson,MT,Phillips,48.148715,-108.37109,-7,1
59525,Gildford,MT,Hill,48.733088,-110.32495,-7,1
59526,Harlem,MT,Blaine,48.483212,-108.72208,-7,1
59527,Hays,MT,Blaine,48.023133,-108.69955,-7,1
59528,Hingham,MT,Hill,48.555089,-110.41769,-7,1
59529,Hogeland,MT,Blaine,48.843446,-108.73813,-7,1
59530,Inverness,MT,Hill,48.631693,-110.67384,-7,1
59531,Joplin,MT,Liberty,48.675352,-110.8269,-7,1
59532,Kremlin,MT,Hill,48.597362,-110.077,-7,1
59535,Lloyd,MT,Blaine,48.031253,-109.28416,-7,1
59537,Loring,MT,Phillips,48.817553,-107.87318,-7,1
59538,Malta,MT,Phillips,48.235694,-107.80711,-7,1
59540,Rudyard,MT,Hill,48.525132,-110.54993,-7,1
59542,Turner,MT,Blaine,48.824171,-108.44428,-7,1
59544,Whitewater,MT,Phillips,48.751881,-107.61505,-7,1
59545,Whitlash,MT,Liberty,48.962291,-111.16737,-7,1
59546,Zortman,MT,Phillips,47.896703,-108.54135,-7,1
59547,Zurich,MT,Blaine,48.607955,-109.01285,-7,1
59601,Helena,MT,Lewis And Clark,46.588803,-112.04193,-7,1
59602,Helena,MT,Lewis And Clark,46.696501,-111.96895,-7,1
59604,Helena,MT,Lewis And Clark,46.6672,-111.968877,-7,1
59620,Helena,MT,Lewis And Clark,47.184233,-112.330214,-7,1
59623,Helena,MT,Lewis And Clark,46.590083,-112.040173,-7,1
59624,Helena,MT,Lewis And Clark,46.610002,-112.062393,-7,1
59625,Helena,MT,Lewis And Clark,46.601832,-112.041346,-7,1
59626,Helena,MT,Lewis And Clark,47.184233,-112.330214,-7,1
59631,Basin,MT,Jefferson,46.231547,-112.34456,-7,1
59632,Boulder,MT,Jefferson,46.205729,-112.06748,-7,1
59633,Canyon Creek,MT,Lewis And Clark,46.818147,-112.3409,-7,1
59634,Clancy,MT,Jefferson,46.479732,-111.97496,-7,1
59635,East Helena,MT,Lewis And Clark,46.578943,-111.8821,-7,1
59636,Fort Harrison,MT,Lewis And Clark,46.620549,-112.10446,-7,1
59638,Jefferson City,MT,Jefferson,46.376532,-112.14074,-7,1
59639,Lincoln,MT,Lewis And Clark,46.973643,-112.62547,-7,1
59640,Marysville,MT,Lewis And Clark,46.748706,-112.30023,-7,1
59641,Radersburg,MT,Broadwater,46.206922,-111.634364,-7,1
59642,Ringling,MT,Meagher,46.24656,-110.79404,-7,1
59643,Toston,MT,Broadwater,46.186442,-111.56253,-7,1
59644,Townsend,MT,Broadwater,46.394352,-111.44665,-7,1
59645,White Sulphur Springs,MT,Meagher,46.615309,-111.01063,-7,1
59647,Winston,MT,Broadwater,46.45447,-111.650954,-7,1
59648,Wolf Creek,MT,Lewis And Clark,47.035168,-112.09073,-7,1
59701,Butte,MT,Silver Bow,45.996957,-112.51279,-7,1
59702,Butte,MT,Silver Bow,45.905345,-112.637705,-7,1
59703,Butte,MT,Silver Bow,45.905345,-112.637705,-7,1
59707,Butte,MT,Silver Bow,45.905345,-112.637705,-7,1
59710,Alder,MT,Madison,45.125532,-112.12007,-7,1
59711,Anaconda,MT,Deer Lodge,46.141686,-112.98902,-7,1
59713,Avon,MT,Powell,46.650216,-112.59075,-7,1
59714,Belgrade,MT,Gallatin,45.85291,-111.18037,-7,1
59715,Bozeman,MT,Gallatin,45.707153,-110.9878,-7,1
59716,Big Sky,MT,Gallatin,45.268367,-111.32651,-7,1
59717,Bozeman,MT,Gallatin,45.627982,-110.90128,-7,1
59718,Bozeman,MT,Gallatin,45.680811,-111.137,-7,1
59719,Bozeman,MT,Gallatin,45.627982,-110.90128,-7,1
59720,Cameron,MT,Madison,44.99257,-111.62521,-7,1
59721,Cardwell,MT,Jefferson,45.849728,-111.86233,-7,1
59722,Deer Lodge,MT,Powell,46.392658,-112.7369,-7,1
59724,Dell,MT,Beaverhead,45.149805,-112.70073,-7,1
59725,Dillon,MT,Beaverhead,45.146179,-112.77411,-7,1
59727,Divide,MT,Silver Bow,45.794048,-112.77595,-7,1
59728,Elliston,MT,Powell,46.481128,-112.43358,-7,1
59729,Ennis,MT,Madison,45.30767,-111.70176,-7,1
59730,Gallatin Gateway,MT,Gallatin,45.417898,-111.19888,-7,1
59731,Garrison,MT,Powell,46.565168,-112.80722,-7,1
59732,Glen,MT,Beaverhead,45.149805,-112.70073,-7,1
59733,Gold Creek,MT,Powell,46.606751,-112.97866,-7,1
59735,Harrison,MT,Madison,45.688676,-111.78292,-7,1
59736,Jackson,MT,Beaverhead,45.26938,-113.35533,-7,1
59739,Lima,MT,Beaverhead,44.712015,-112.25568,-7,1
59740,McAllister,MT,Madison,45.462512,-111.76367,-7,1
59741,Manhattan,MT,Gallatin,45.810687,-111.33138,-7,1
59743,Melrose,MT,Silver Bow,45.631031,-112.6757,-7,1
59745,Norris,MT,Madison,45.587974,-111.60577,-7,1
59746,Polaris,MT,Beaverhead,45.534274,-113.17025,-7,1
59747,Pony,MT,Madison,45.659738,-111.88987,-7,1
59748,Ramsay,MT,Silver Bow,46.025762,-112.77156,-7,1
59749,Sheridan,MT,Madison,45.528809,-112.1097,-7,1
59750,Butte,MT,Silver Bow,45.946694,-112.6987,-7,1
59751,Silver Star,MT,Madison,45.681898,-112.30548,-7,1
59752,Three Forks,MT,Gallatin,45.899881,-111.53143,-7,1
59754,Twin Bridges,MT,Madison,45.513742,-112.4186,-7,1
59755,Virginia City,MT,Madison,45.296409,-111.94237,-7,1
59756,Warm Springs,MT,Deer Lodge,46.201464,-112.76555,-7,1
59758,West Yellowstone,MT,Gallatin,44.727561,-111.18723,-7,1
59759,Whitehall,MT,Jefferson,45.851349,-112.1695,-7,1
59760,Willow Creek,MT,Gallatin,45.782744,-111.634532,-7,1
59761,Wisdom,MT,Beaverhead,45.595349,-113.61624,-7,1
59762,Wise River,MT,Beaverhead,45.757767,-112.99552,-7,1
59771,Bozeman,MT,Gallatin,45.72465,-111.123775,-7,1
59772,Bozeman,MT,Gallatin,45.636149,-111.064676,-7,1
59773,Bozeman,MT,Gallatin,45.627982,-110.90128,-7,1
59801,Missoula,MT,Missoula,46.855423,-114.01229,-7,1
59802,Missoula,MT,Missoula,46.896821,-113.95551,-7,1
59803,Missoula,MT,Missoula,46.790915,-114.00439,-7,1
59804,Missoula,MT,Missoula,46.854974,-114.10566,-7,1
59806,Missoula,MT,Missoula,47.116034,-114.049824,-7,1
59807,Missoula,MT,Missoula,46.910342,-113.958686,-7,1
59808,Missoula,MT,Missoula,46.92275,-114.07639,-7,1
59812,Missoula,MT,Missoula,47.116034,-114.049824,-7,1
59820,Alberton,MT,Mineral,46.971146,-114.49692,-7,1
59821,Arlee,MT,Lake,47.169203,-114.05215,-7,1
59823,Bonner,MT,Missoula,46.900409,-113.64027,-7,1
59824,Charlo,MT,Lake,47.425832,-114.17894,-7,1
59825,Clinton,MT,Missoula,46.716741,-113.62908,-7,1
59826,Condon,MT,Missoula,47.500385,-113.72687,-7,1
59827,Conner,MT,Ravalli,45.905748,-114.07478,-7,1
59828,Corvallis,MT,Ravalli,46.313969,-114.04819,-7,1
59829,Darby,MT,Ravalli,45.836508,-114.20624,-7,1
59830,De Borgia,MT,Mineral,47.388827,-115.347934,-7,1
59831,Dixon,MT,Sanders,47.291275,-114.37296,-7,1
59832,Drummond,MT,Granite,46.695594,-113.22547,-7,1
59833,Florence,MT,Ravalli,46.642043,-114.07435,-7,1
59834,Frenchtown,MT,Missoula,47.049623,-114.25074,-7,1
59835,Grantsdale,MT,Ravalli,46.060169,-114.040777,-7,1
59836,Greenough,MT,Missoula,47.015705,-113.42635,-7,1
59837,Hall,MT,Granite,46.522136,-113.29281,-7,1
59840,Hamilton,MT,Ravalli,46.214883,-114.14786,-7,1
59841,Pinesdale,MT,Ravalli,46.336533,-114.22296,-7,1
59842,Haugan,MT,Mineral,47.365882,-115.49151,-7,1
59843,Helmville,MT,Powell,46.878117,-112.97934,-7,1
59844,Heron,MT,Sanders,48.03036,-115.96844,-7,1
59845,Hot Springs,MT,Sanders,47.740524,-114.63534,-7,1
59846,Huson,MT,Missoula,47.107612,-114.44619,-7,1
59847,Lolo,MT,Missoula,46.752798,-114.35326,-7,1
59848,Lonepine,MT,Sanders,47.689156,-114.67899,-7,1
59851,Milltown,MT,Missoula,46.871508,-113.88196,-7,1
59853,Noxon,MT,Sanders,48.017227,-115.81962,-7,1
59854,Ovando,MT,Powell,47.044698,-113.09214,-7,1
59855,Pablo,MT,Lake,47.597618,-114.11853,-7,1
59856,Paradise,MT,Sanders,47.387824,-114.799,-7,1
59858,Philipsburg,MT,Granite,46.293656,-113.36273,-7,1
59859,Plains,MT,Sanders,47.452071,-114.8171,-7,1
59860,Polson,MT,Lake,47.696131,-114.16094,-7,1
59863,Ravalli,MT,Lake,47.594957,-114.101443,-7,1
59864,Ronan,MT,Lake,47.540256,-114.12898,-7,1
59865,Saint Ignatius,MT,Lake,47.317264,-114.04402,-7,1
59866,Saint Regis,MT,Mineral,47.3245,-115.13788,-7,1
59867,Saltese,MT,Mineral,47.417172,-115.45113,-7,1
59868,Seeley Lake,MT,Missoula,47.222677,-113.52551,-7,1
59870,Stevensville,MT,Ravalli,46.53135,-114.03182,-7,1
59871,Sula,MT,Ravalli,45.887807,-113.84407,-7,1
59872,Superior,MT,Mineral,47.113918,-114.84507,-7,1
59873,Thompson Falls,MT,Sanders,47.710209,-115.23463,-7,1
59874,Trout Creek,MT,Sanders,47.844268,-115.60569,-7,1
59875,Victor,MT,Ravalli,46.39449,-114.18711,-7,1
59901,Kalispell,MT,Flathead,48.201414,-114.32202,-7,1
59902,Kalispell,MT,Flathead,48.189424,-114.143531,-7,1
59903,Kalispell,MT,Flathead,48.22372,-114.429648,-7,1
59904,Kalispell,MT,Flathead,48.240382,-114.256123,-7,1
59910,Big Arm,MT,Lake,47.802143,-114.30638,-7,1
59911,Bigfork,MT,Flathead,47.952716,-113.96215,-7,1
59912,Columbia Falls,MT,Flathead,48.438331,-114.23052,-7,1
59913,Coram,MT,Flathead,48.428564,-114.01396,-7,1
59914,Dayton,MT,Lake,47.868708,-114.2778,-7,1
59915,Elmo,MT,Lake,47.829886,-114.39536,-7,1
59916,Essex,MT,Flathead,48.249467,-113.62889,-7,1
59917,Eureka,MT,Lincoln,48.840305,-114.99727,-7,1
59918,Fortine,MT,Lincoln,48.75853,-114.84363,-7,1
59919,Hungry Horse,MT,Flathead,48.185481,-113.83078,-7,1
59920,Kila,MT,Flathead,48.034766,-114.49865,-7,1
59921,Lake McDonald,MT,Flathead,48.605472,-113.88505,-7,1
59922,Lakeside,MT,Flathead,48.005656,-114.24184,-7,1
59923,Libby,MT,Lincoln,48.309374,-115.3286,-7,1
59925,Marion,MT,Flathead,48.080862,-114.80804,-7,1
59926,Martin City,MT,Flathead,48.36435,-113.98182,-7,1
59927,Olney,MT,Flathead,48.595224,-114.70843,-7,1
59928,Polebridge,MT,Flathead,48.863964,-114.42793,-7,1
59929,Proctor,MT,Lake,47.923911,-114.37322,-7,1
59930,Rexford,MT,Lincoln,48.875701,-115.27461,-7,1
59931,Rollins,MT,Lake,47.911242,-114.19568,-7,1
59932,Somers,MT,Flathead,48.073924,-114.22384,-7,1
59933,Stryker,MT,Lincoln,48.68464,-114.74914,-7,1
59934,Trego,MT,Lincoln,48.611903,-114.90532,-7,1
59935,Troy,MT,Lincoln,48.671585,-115.862,-7,1
59936,West Glacier,MT,Flathead,48.497774,-113.92599,-7,1
59937,Whitefish,MT,Flathead,48.409454,-114.43069,-7,1
60001,Alden,IL,Mchenry,42.324761,-88.452481,-6,1
60002,Antioch,IL,Lake,42.46617,-88.09995,-6,1
60004,Arlington Heights,IL,Cook,42.108428,-87.97723,-6,1
60005,Arlington Heights,IL,Cook,42.069327,-87.98464,-6,1
60006,Arlington Heights,IL,Cook,41.811929,-87.68732,-6,1
60007,Elk Grove Village,IL,Cook,42.005978,-87.99847,-6,1
60008,Rolling Meadows,IL,Cook,42.07506,-88.02508,-6,1
60009,Elk Grove Village,IL,Cook,41.811929,-87.68732,-6,1
60010,Barrington,IL,Lake,42.160791,-88.15231,-6,1
60011,Barrington,IL,Lake,42.322814,-87.610053,-6,1
60012,Crystal Lake,IL,Mchenry,42.265643,-88.31664,-6,1
60013,Cary,IL,Mchenry,42.217523,-88.24338,-6,1
60014,Crystal Lake,IL,Mchenry,42.226623,-88.33066,-6,1
60015,Deerfield,IL,Lake,42.169325,-87.86556,-6,1
60016,Des Plaines,IL,Cook,42.047178,-87.89058,-6,1
60017,Des Plaines,IL,Cook,42.028779,-87.894366,-6,1
60018,Des Plaines,IL,Cook,42.008429,-87.89234,-6,1
60019,Des Plaines,IL,Cook,42.024278,-87.907066,-6,1
60020,Fox Lake,IL,Lake,42.409445,-88.17822,-6,1
60021,Fox River Grove,IL,Mchenry,42.194946,-88.21676,-6,1
60022,Glencoe,IL,Cook,42.130976,-87.76252,-6,1
60025,Glenview,IL,Cook,42.07672,-87.81922,-6,1
60026,Glenview Nas,IL,Cook,41.811929,-87.68732,-6,1
60029,Golf,IL,Cook,42.056529,-87.79286,-6,1
60030,Grayslake,IL,Lake,42.338955,-88.03433,-6,1
60031,Gurnee,IL,Lake,42.375821,-87.93517,-6,1
60033,Harvard,IL,Mchenry,42.424338,-88.61431,-6,1
60034,Hebron,IL,Mchenry,42.468318,-88.43125,-6,1
60035,Highland Park,IL,Lake,42.181875,-87.80956,-6,1
60037,Fort Sheridan,IL,Lake,42.21196,-87.80808,-6,1
60038,Palatine,IL,Cook,42.097976,-88.014072,-6,1
60039,Crystal Lake,IL,Mchenry,42.324761,-88.452481,-6,1
60040,Highwood,IL,Lake,42.205724,-87.81421,-6,1
60041,Ingleside,IL,Lake,42.372721,-88.15303,-6,1
60042,Island Lake,IL,Lake,42.277691,-88.20074,-6,1
60043,Kenilworth,IL,Cook,42.088128,-87.716,-6,1
60044,Lake Bluff,IL,Lake,42.286222,-87.86309,-6,1
60045,Lake Forest,IL,Lake,42.238087,-87.86093,-6,1
60046,Lake Villa,IL,Lake,42.410687,-88.05462,-6,1
60047,Lake Zurich,IL,Lake,42.199957,-88.05859,-6,1
60048,Libertyville,IL,Lake,42.290922,-87.95169,-6,1
60049,Long Grove,IL,Lake,42.198674,-88.041875,-6,1
60050,Mchenry,IL,Mchenry,42.348406,-88.24769,-6,1
60051,Mchenry,IL,Mchenry,42.324761,-88.452481,-6,1
60053,Morton Grove,IL,Cook,42.041999,-87.78882,-6,1
60055,Palatine,IL,Cook,42.097976,-88.014072,-6,1
60056,Mount Prospect,IL,Cook,42.065427,-87.93621,-6,1
60060,Mundelein,IL,Lake,42.263623,-88.01172,-6,1
60061,Vernon Hills,IL,Lake,42.229856,-87.96779,-6,1
60062,Northbrook,IL,Cook,42.124576,-87.84303,-6,1
60064,North Chicago,IL,Lake,42.326072,-87.85202,-6,1
60065,Northbrook,IL,Cook,41.811929,-87.68732,-6,1
60067,Palatine,IL,Cook,42.10979,-88.04917,-6,1
60068,Park Ridge,IL,Cook,42.01183,-87.84158,-6,1
60069,Lincolnshire,IL,Lake,42.188074,-87.92717,-6,1
60070,Prospect Heights,IL,Cook,42.105576,-87.92816,-6,1
60071,Richmond,IL,Mchenry,42.464639,-88.3028,-6,1
60072,Ringwood,IL,Mchenry,42.405464,-88.30274,-6,1
60073,Round Lake,IL,Lake,42.366253,-88.09647,-6,1
60074,Palatine,IL,Cook,42.143819,-88.02546,-6,1
60075,Russell,IL,Lake,42.322814,-87.610053,-6,1
60076,Skokie,IL,Cook,42.03618,-87.7321,-6,1
60077,Skokie,IL,Cook,42.033313,-87.75764,-6,1
60078,Palatine,IL,Cook,41.811929,-87.68732,-6,1
60079,Waukegan,IL,Lake,42.322814,-87.610053,-6,1
60080,Solon Mills,IL,Mchenry,42.442519,-88.276047,-6,1
60081,Spring Grove,IL,Mchenry,42.441869,-88.22167,-6,1
60082,Techny,IL,Cook,42.116377,-87.812064,-6,1
60083,Wadsworth,IL,Lake,42.428187,-87.92935,-6,1
60084,Wauconda,IL,Lake,42.263181,-88.14328,-6,1
60085,Waukegan,IL,Lake,42.361271,-87.86187,-6,1
60086,North Chicago,IL,Lake,42.43335,-87.776595,-6,1
60087,Waukegan,IL,Lake,42.404272,-87.86525,-6,1
60088,Great Lakes,IL,Lake,42.312372,-87.85284,-6,1
60089,Buffalo Grove,IL,Lake,42.167638,-87.96393,-6,1
60090,Wheeling,IL,Cook,42.131526,-87.92958,-6,1
60091,Wilmette,IL,Cook,42.077178,-87.72373,-6,1
60092,Libertyville,IL,Lake,42.322814,-87.610053,-6,1
60093,Winnetka,IL,Cook,42.104127,-87.75016,-6,1
60094,Palatine,IL,Cook,41.811929,-87.68732,-6,1
60095,Palatine,IL,Cook,41.811929,-87.68732,-6,1
60096,Winthrop Harbor,IL,Lake,42.48067,-87.83018,-6,1
60097,Wonder Lake,IL,Mchenry,42.384504,-88.3495,-6,1
60098,Woodstock,IL,Mchenry,42.316121,-88.43884,-6,1
60099,Zion,IL,Lake,42.451371,-87.84862,-6,1
60101,Addison,IL,Du Page,41.931573,-88.00222,-6,1
60102,Algonquin,IL,Mchenry,42.17315,-88.31849,-6,1
60103,Bartlett,IL,Cook,41.977477,-88.17257,-6,1
60104,Bellwood,IL,Cook,41.882924,-87.87642,-6,1
60105,Bensenville,IL,Du Page,41.839679,-88.088716,-6,1
60106,Bensenville,IL,Du Page,41.956479,-87.95117,-6,1
60107,Streamwood,IL,Cook,42.023977,-88.17657,-6,1
60108,Bloomingdale,IL,Du Page,41.94954,-88.08256,-6,1
60109,Burlington,IL,Kane,42.052112,-88.54829,-6,1
60110,Carpentersville,IL,Kane,42.121188,-88.27227,-6,1
60111,Clare,IL,De Kalb,41.998231,-88.84223,-6,1
60112,Cortland,IL,De Kalb,41.921121,-88.6899,-6,1
60113,Creston,IL,Ogle,41.93171,-88.96438,-6,1
60115,Dekalb,IL,De Kalb,41.924127,-88.74617,-6,1
60116,Carol Stream,IL,Du Page,41.839679,-88.088716,-6,1
60117,Bloomingdale,IL,Du Page,41.839679,-88.088716,-6,1
60118,Dundee,IL,Kane,42.101502,-88.28891,-6,1
60119,Elburn,IL,Kane,41.876506,-88.46429,-6,1
60120,Elgin,IL,Kane,42.037176,-88.25922,-6,1
60121,Elgin,IL,Kane,42.04133,-88.3126,-6,1
60122,Elgin,IL,Kane,42.067101,-88.304994,-6,1
60123,Elgin,IL,Kane,42.034776,-88.32393,-6,1
60125,Carol Stream,IL,Du Page,41.839679,-88.088716,-6,1
60126,Elmhurst,IL,Du Page,41.89103,-87.94181,-6,1
60128,Carol Stream,IL,Du Page,41.839679,-88.088716,-6,1
60129,Esmond,IL,De Kalb,42.034502,-88.97084,-6,1
60130,Forest Park,IL,Cook,41.871331,-87.81235,-6,1
60131,Franklin Park,IL,Cook,41.93548,-87.87468,-6,1
60132,Carol Stream,IL,Du Page,41.839679,-88.088716,-6,1
60134,Geneva,IL,Kane,41.885728,-88.31957,-6,1
60135,Genoa,IL,De Kalb,42.10028,-88.6906,-6,1
60136,Gilberts,IL,Kane,42.099479,-88.36942,-6,1
60137,Glen Ellyn,IL,Du Page,41.869779,-88.06285,-6,1
60138,Glen Ellyn,IL,Du Page,41.839679,-88.088716,-6,1
60139,Glendale Heights,IL,Du Page,41.920228,-88.07891,-6,1
60140,Hampshire,IL,Kane,42.086218,-88.5036,-6,1
60141,Hines,IL,Cook,41.858028,-87.83865,-6,1
60142,Huntley,IL,Mchenry,42.171973,-88.42891,-6,1
60143,Itasca,IL,Du Page,41.972328,-88.02196,-6,1
60144,Kaneville,IL,Kane,41.936977,-88.420178,-6,1
60145,Kingston,IL,De Kalb,42.102014,-88.76647,-6,1
60146,Kirkland,IL,De Kalb,42.100571,-88.87665,-6,1
60147,Lafox,IL,Kane,41.936977,-88.420178,-6,1
60148,Lombard,IL,Du Page,41.875429,-88.01723,-6,1
60150,Malta,IL,De Kalb,41.933061,-88.88293,-6,1
60151,Maple Park,IL,Kane,41.91842,-88.57626,-6,1
60152,Marengo,IL,Mchenry,42.242199,-88.61034,-6,1
60153,Maywood,IL,Cook,41.880281,-87.84455,-6,1
60154,Westchester,IL,Cook,41.851257,-87.88351,-6,1
60155,Broadview,IL,Cook,41.857931,-87.85477,-6,1
60157,Medinah,IL,Du Page,41.970628,-88.05606,-6,1
60159,Schaumburg,IL,Cook,41.811929,-87.68732,-6,1
60160,Melrose Park,IL,Cook,41.89988,-87.85978,-6,1
60161,Melrose Park,IL,Cook,41.811929,-87.68732,-6,1
60162,Hillside,IL,Cook,41.872997,-87.90101,-6,1
60163,Berkeley,IL,Cook,41.886794,-87.91052,-6,1
60164,Melrose Park,IL,Cook,41.91823,-87.89627,-6,1
60165,Stone Park,IL,Cook,41.90158,-87.88046,-6,1
60168,Schaumburg,IL,Cook,41.811929,-87.68732,-6,1
60170,Plato Center,IL,Kane,42.025776,-88.425931,-6,1
60171,River Grove,IL,Cook,41.92583,-87.84013,-6,1
60172,Roselle,IL,Du Page,41.980761,-88.08704,-6,1
60173,Schaumburg,IL,Cook,42.051927,-88.04814,-6,1
60174,Saint Charles,IL,Kane,41.919808,-88.30498,-6,1
60175,Saint Charles,IL,Kane,41.944577,-88.38326,-6,1
60176,Schiller Park,IL,Cook,41.95683,-87.87193,-6,1
60177,South Elgin,IL,Kane,41.99215,-88.30609,-6,1
60178,Sycamore,IL,De Kalb,41.990505,-88.68704,-6,1
60179,Hoffman Estates,IL,Cook,42.079336,-88.223655,-6,1
60180,Union,IL,Mchenry,42.229437,-88.52606,-6,1
60181,Villa Park,IL,Du Page,41.880429,-87.97813,-6,1
60182,Virgil,IL,Kane,41.908736,-88.59915,-6,1
60183,Wasco,IL,Kane,41.936977,-88.420178,-6,1
60184,Wayne,IL,Du Page,41.953427,-88.25176,-6,1
60185,West Chicago,IL,Du Page,41.891978,-88.20502,-6,1
60186,West Chicago,IL,Du Page,41.839679,-88.088716,-6,1
60187,Wheaton,IL,Du Page,41.858279,-88.10904,-6,1
60188,Carol Stream,IL,Du Page,41.918578,-88.13688,-6,1
60189,Wheaton,IL,Du Page,41.839679,-88.088716,-6,1
60190,Winfield,IL,Du Page,41.875228,-88.15261,-6,1
60191,Wood Dale,IL,Du Page,41.962979,-87.97688,-6,1
60192,Schaumburg,IL,Cook,42.065827,-88.21399,-6,1
60193,Schaumburg,IL,Cook,42.01299,-88.09675,-6,1
60194,Schaumburg,IL,Cook,42.037108,-88.10719,-6,1
60195,Schaumburg,IL,Cook,42.067809,-88.10828,-6,1
60196,Schaumburg,IL,Cook,42.056376,-88.072522,-6,1
60197,Carol Stream,IL,Du Page,41.839679,-88.088716,-6,1
60199,Carol Stream,IL,Du Page,41.839679,-88.088716,-6,1
60201,Evanston,IL,Cook,42.056391,-87.69684,-6,1
60202,Evanston,IL,Cook,42.030327,-87.68828,-6,1
60203,Evanston,IL,Cook,42.048879,-87.7175,-6,1
60204,Evanston,IL,Cook,41.811929,-87.68732,-6,1
60208,Evanston,IL,Cook,42.058629,-87.684506,-6,1
60209,Evanston,IL,Cook,42.04973,-87.679408,-6,1
60301,Oak Park,IL,Cook,41.887981,-87.79562,-6,1
60302,Oak Park,IL,Cook,41.893941,-87.78899,-6,1
60303,Oak Park,IL,Cook,41.811929,-87.68732,-6,1
60304,Oak Park,IL,Cook,41.87355,-87.7885,-6,1
60305,River Forest,IL,Cook,41.893031,-87.81718,-6,1
60401,Beecher,IL,Will,41.350484,-87.62408,-6,1
60402,Berwyn,IL,Cook,41.836981,-87.79095,-6,1
60406,Blue Island,IL,Cook,41.656592,-87.68154,-6,1
60407,Braceville,IL,Grundy,41.230524,-88.25503,-6,1
60408,Braidwood,IL,Will,41.262178,-88.22307,-6,1
60409,Calumet City,IL,Cook,41.614188,-87.54638,-6,1
60410,Channahon,IL,Will,41.439518,-88.20898,-6,1
60411,Chicago Heights,IL,Cook,41.511307,-87.6101,-6,1
60412,Chicago Heights,IL,Cook,41.811929,-87.68732,-6,1
60415,Chicago Ridge,IL,Cook,41.702482,-87.77869,-6,1
60416,Coal City,IL,Grundy,41.292011,-88.2783,-6,1
60417,Crete,IL,Will,41.439034,-87.61173,-6,1
60419,Dolton,IL,Cook,41.626839,-87.59865,-6,1
60420,Dwight,IL,Livingston,41.089453,-88.42783,-6,1
60421,Elwood,IL,Will,41.429681,-88.10284,-6,1
60422,Flossmoor,IL,Cook,41.539384,-87.68424,-6,1
60423,Frankfort,IL,Will,41.501178,-87.83875,-6,1
60424,Gardner,IL,Grundy,41.174117,-88.30954,-6,1
60425,Glenwood,IL,Cook,41.544584,-87.61289,-6,1
60426,Harvey,IL,Cook,41.609078,-87.66264,-6,1
60429,Hazel Crest,IL,Cook,41.574034,-87.67857,-6,1
60430,Homewood,IL,Cook,41.556734,-87.66464,-6,1
60431,Joliet,IL,Will,41.52493,-88.19022,-6,1
60432,Joliet,IL,Will,41.533631,-88.05592,-6,1
60433,Joliet,IL,Will,41.511644,-88.05698,-6,1
60434,Joliet,IL,Will,41.52543,-88.084208,-6,1
60435,Joliet,IL,Will,41.54338,-88.11963,-6,1
60436,Joliet,IL,Will,41.50798,-88.10553,-6,1
60437,Kinsman,IL,Grundy,41.168761,-88.55792,-6,1
60438,Lansing,IL,Cook,41.565685,-87.54819,-6,1
60439,Lemont,IL,Du Page,41.676028,-87.98258,-6,1
60440,Bolingbrook,IL,Will,41.703097,-88.07462,-6,1
60441,Lockport,IL,Will,41.598235,-88.02753,-6,1
60442,Manhattan,IL,Will,41.407474,-87.96883,-6,1
60443,Matteson,IL,Cook,41.503468,-87.73695,-6,1
60444,Mazon,IL,Grundy,41.243419,-88.40325,-6,1
60445,Midlothian,IL,Cook,41.631683,-87.73309,-6,1
60446,Romeoville,IL,Will,41.64273,-88.09934,-6,1
60447,Minooka,IL,Grundy,41.473553,-88.29167,-6,1
60448,Mokena,IL,Will,41.536782,-87.88582,-6,1
60449,Monee,IL,Will,41.422555,-87.75531,-6,1
60450,Morris,IL,Grundy,41.370642,-88.40749,-6,1
60451,New Lenox,IL,Will,41.509231,-87.96475,-6,1
60452,Oak Forest,IL,Cook,41.605633,-87.75356,-6,1
60453,Oak Lawn,IL,Cook,41.715082,-87.7546,-6,1
60454,Oak Lawn,IL,Cook,41.811929,-87.68732,-6,1
60455,Bridgeview,IL,Cook,41.742432,-87.80678,-6,1
60456,Hometown,IL,Cook,41.730533,-87.73198,-6,1
60457,Hickory Hills,IL,Cook,41.723782,-87.82825,-6,1
60458,Justice,IL,Cook,41.746432,-87.83557,-6,1
60459,Burbank,IL,Cook,41.744082,-87.77022,-6,1
60460,Odell,IL,Livingston,41.00148,-88.52981,-6,1
60461,Olympia Fields,IL,Cook,41.51829,-87.69274,-6,1
60462,Orland Park,IL,Cook,41.623532,-87.83542,-6,1
60463,Palos Heights,IL,Cook,41.663548,-87.79148,-6,1
60464,Palos Park,IL,Cook,41.664582,-87.84378,-6,1
60465,Palos Hills,IL,Cook,41.699432,-87.82977,-6,1
60466,Park Forest,IL,Cook,41.472934,-87.68767,-6,1
60467,Orland Park,IL,Cook,41.598255,-87.89201,-6,1
60468,Peotone,IL,Will,41.331114,-87.79917,-6,1
60469,Posen,IL,Cook,41.628034,-87.68694,-6,1
60470,Ransom,IL,La Salle,41.169068,-88.6494,-6,1
60471,Richton Park,IL,Cook,41.483844,-87.72134,-6,1
60472,Robbins,IL,Cook,41.642933,-87.70814,-6,1
60473,South Holland,IL,Cook,41.597472,-87.59909,-6,1
60474,South Wilmington,IL,Grundy,41.173313,-88.27494,-6,1
60475,Steger,IL,Cook,41.470084,-87.63369,-6,1
